"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"INA";1,41921621290633;4,75485262306957;0,109384210134463;-2,39585659344353;4,26142187258573;5,51573703527173;5,12252744117459;2,09988064580483;7,10858448254882;2,93107189224352;2,9696930405882;4,81617851823869;5,10820160998057;4,84423661343064;1,31540706217102;3,39112194580751
"RNF207";4,4781099019599;5,67583262386843;5,43371479523713;2,64853752591492;5,04051294242461;-2,2721655241197;6,60686064161821;7,13740068406583;6,59069827138052;6,33170458323429;4,50956765178082;5,2524219061564;5,99888491563707;6,32935640799427;6,63150607825619;7,24179238232265
"EVC2";-1,75070878853598;-1,28223669566565;-1,47557829058669;0,411498328614071;-0,856035708962448;-2,2721655241197;2,70399510453377;-3,57254469616667;-2,64797183997526;3,11849548406317;2,15677859318869;2,40528312643018;3,82745695016583;3,40366402204466;3,58037927224631;2,80850719994278
"ALDH1L1";5,38884256386281;5,54642873263737;2,91673913219207;6,05122663276612;3,5939972116726;-2,2721655241197;7,19383707531896;4,89097967710451;4,8105486987196;7,27246537985961;3,84214299086769;6,66339168963144;6,77614194271564;6,47987458866477;7,12525296909073;6,06050333432413
"HOXB-AS3";-1,75070878853598;2,26208382055816;-3,79750638547406;-0,0739284985561711;-3,66339063102005;-2,2721655241197;3,20776152240694;0,81977272661209;-0,0365371278929172;1,16886900657829;-1,4677122717191;2,18656262115302;4,24722349385054;2,5050132659675;3,43802634883498;3,38169253288758
"MMP28";6,4242168939647;9,2514174929647;9,58714247657835;7,41632071207091;7,56362356262908;1,18726609451759;5,80532405990773;10,1460952007876;6,31685032725144;7,67292851189869;7,78416458730846;1,45301573721428;2,00786996673173;4,32576952449639;6,6752274556855;7,57171146830317
"DAPK2";3,37857422840899;-1,28223669566565;3,65370472635827;3,27656874852796;1,6220115878422;0,0497625707676589;2,70399510453377;-3,57254469616667;4,25490569312663;4,38214003794619;3,42305865852614;3,86431360644655;4,29106566713038;5,12459733395124;7,20591651619609;-0,0129919044350946
"TFF3";1,70872283010132;3,76215742369281;-3,79750638547406;-0,0739284985561711;-0,203959012382755;0,0497625707676589;1,62886077447299;4,58227341288543;-5,81789684141758;4,64872850691338;5,20942007292992;-5,9478636990679;-3,64557227187219;-2,32425643251854;-1,31686115332849;0,338480466066283
"NRG2";-1,75070878853598;2,17719492297165;1,2468877338844;3,09599650288614;-0,203959012382755;-2,2721655241197;4,7136524521369;2,15537575839653;-5,81789684141758;2,18294419179002;-3,05267477244026;-0,903469579709448;3,4939790805266;2,99250995725304;1,11609825394762;4,60678536688122
"EPS8L3";2,33675405271436;3,73271364580032;6,00500997964717;0,774068407998779;3,95866118843632;2,12015189865906;3,47836914794554;-0,402619694724358;2,09499249481238;8,40614927582237;4,64081218505907;-1,19297619690443;-0,982607259149765;5,49318410128409;1,00506694155887;3,832930673882
"DNALI1";-0,165746287814823;5,21494984496707;6,23178084149419;1,85207092000005;5,95315821275894;4,20356790684669;5,1716249852159;2,44982311686178;-0,391632086715479;-4,5035563353932;0,117250229002055;1,15016838389263;2,74100878135742;4,03580679125559;3,7449150442582;2,59663265052033
"LINC01668";-1,75070878853598;4,86751042383903;-1,47557829058669;-0,810894092722377;1,95131921309516;1,18726609451759;2,14252630647955;6,56059751623393;2,08296996656317;1,51881147763525;-0,245319850382653;-4,36290119834675;-2,42317985053575;2,5050132659675;-1,31686115332849;2,30893619045227
"THBS2";0,571219306351383;-0,0598442743292003;2,67822704549234;7,53635815852485;7,14958884023143;4,5222503422304;4,15360575236004;-0,765189774109066;1,8474390757676;1,60496812138497;2,61975056953124;7,04808006869705;5,8049516786988;3,17672767556326;1,91579960346178;3,52563188161919
"RMRP";-0,165746287814823;3,84704632127932;2,86070509727774;2,35903090871994;2,00903471095144;-0,687203023398547;0,148867833353374;5,17228914133288;7,18614801841986;7,30661360227146;2,78021524172448;0,160660757710268;1,42767671015844;-0,273630359448575;4,85706577867132;2,67592156032497
"REN";-1,75070878853598;2,86072125817639;-3,79750638547406;0,774068407998779;-3,66339063102005;-2,2721655241197;1,25849232452787;-0,113113077529373;-2,64797183997526;0,450639974993672;6,13961804203051;-3,1405087770103;-3,64557227187219;3,93178372671236;-1,31686115332849;1,97451715138171
"GSDME";-0,165746287814823;2,86072125817639;0,726055570582957;-0,0739284985561711;0,860171325036961;1,81529731713064;5,84589634730896;2,76730530671795;4,04163794496508;1,93938716045553;0,117250229002055;4,95375745927821;5,90965593059849;3,87681726749443;2,99056737186376;5,93235101947882
"TRHDE-AS1";3,6068432160821;-2,8671991963868;4,57318102133316;2,81359677218542;2,99482085173174;1,81529731713064;1,62886077447299;1,78500730845141;-5,81789684141758;3,54629221405736;0,647764945700835;-1,30400750929318;2,59601371469756;5,72403581145112;-3,63878924821585;4,19242218172584
"ABCA9";0,571219306351383;0,302725805055508;8,1519555938861;-0,0739284985561711;2,67645937186457;2,12015189865906;2,44009913101782;0,81977272661209;1,17078784535459;0,625726681551763;0,647764945700835;6,44203647370516;4,42231020040863;4,1698848404064;3,54111984179908;3,64077975420471
"PAQR6";1,41921621290633;3,70265641194414;6,34587682851576;-2,39585659344353;4,01608946848539;-2,2721655241197;4,50209205873028;5,60487484182257;3,78387394699013;5,14569984212411;4,2602081828441;2,6705218031907;4,71051283374723;4,99895920822928;3,48015182450765;4,18159515124149
"PLEKHG4";-1,75070878853598;0,833240521754288;4,31623578057513;1,51103400216499;4,20079551363423;-2,2721655241197;3,81781500409093;4,18900653627781;3,19612362889736;5,42570207324377;1,59118141733447;2,05776085012598;5,05139525436209;3,79022958249834;5,35839023272177;3,92018998899235
"MTUS2";5,38884256386281;5,38546623606344;6,45634109951335;-0,0739284985561711;4,68975619447803;-2,2721655241197;2,74643037085416;3,48273773933452;0,485883906759526;3,2973435645271;1,9917193469182;5,03584249359145;4,53267759422105;6,36474313398847;1,00506694155887;2,59663265052033
"MIRLET7BHG";-0,165746287814823;5,40426383151757;4,15086084611062;3,90792415473357;6,19303489760548;-2,2721655241197;5,62260918090113;7,03571012581124;5,61621008719238;5,56387802536332;4,2602081828441;4,66039112291001;5,14992629249562;3,94787342925067;5,15237364033917;5,42708966815635
"S100A4";5,36823228418753;7,58915521872148;11,4450350899439;11,0860689424171;11,2375233354159;4,78311691138149;6,55706719804949;6,35078278925252;8,8139054588818;9,81223006898384;9,55211008464616;10,3118979512186;4,45070363918445;8,44097045806933;2,80415424763288;7,02573791616345
"CELSR1";0,571219306351383;4,9337007035335;5,81167235266792;4,34561039295761;4,30815292293072;-0,687203023398547;7,37075169641857;5,40186989363886;4,49838469032864;5,6295858770074;3,63382575474296;5,37011412333922;6,61691413138908;4,94386779491187;7,28972912704204;7,778058681544
"PKD1";4,93579173864724;6,39254406730398;5,86605171874322;4,63756640809392;6,36865509591076;-2,2721655241197;6,87988906377032;7,04859141710797;6,25121722035636;7,75117705385347;5,66500165062614;5,96390277159165;6,75708453933098;6,53150195387966;8,52013595559111;6,51435027661321
"TNFRSF14-AS1";3,10727220659159;4,14402805903645;3,2137208699492;-0,810894092722377;2,40269855943772;0,535189397937901;6,57071120843531;6,48950144155382;5,58671255642014;6,04044211474134;6,61443676963477;6,28305738906999;6,63790198326482;4,37022583032615;5,94805053974597;5,25959766324276
"GSTM3";6,77676821752442;3,47265080649782;8,0262588943156;7,82693830942458;10,0922272175908;6,07213038379611;5,32230389771357;1,78500730845141;2,81509835572538;6,56857626877403;8,88580216622609;4,27251462862733;4,23910704464617;9,39225684764324;0,88477270784116;5,42937966076555
"C5orf38";-1,75070878853598;-2,8671991963868;3,53341049264056;4,7840524965714;-2,0784281302989;-2,2721655241197;3,74433799189292;2,40473522733325;-4,23293434069642;-4,5035563353932;3,09707234706442;-0,993667388681026;-2,42317985053575;-3,54664885385499;-3,63878924821585;2,38641494312999
"CACNB1";1,94973092960511;5,77304573983554;5,74359022987547;2,73342642350143;5,03357689521424;-2,2721655241197;5,67517830432226;5,24443892708871;5,44361046778448;6,31422678638133;1,70221272972321;3,7333747127099;5,9819616126006;4,98343229558556;6,35697790266195;5,06124185240572
"ADGRG6";5,36823228418753;1,03969139922171;5,42408073579075;2,24799959633119;0,980465558754672;-2,2721655241197;4,95350837071394;0,675382817276915;3,70370359830615;2,15465514735859;2,7286849410844;6,42309609422948;5,12371460935189;6,00345659120167;3,50076210418294;3,63285283843308
"GOLGA8A";5,97039040017121;8,32694204247633;5,11837299336172;2,88954562541872;7,49079457824524;1,81529731713064;8,60707655467255;9,07468885381038;8,12048820291829;7,78155685310829;6,11975273620522;7,36289107314741;7,16205098368212;9,06905740605393;9,52155492246885;7,92080048129608
"TTR";1,05664613352162;-2,8671991963868;8,29028791931385;2,81359677218542;1,76287412368205;-2,2721655241197;-1,59655933956103;-3,57254469616667;-5,81789684141758;-1,04412471675591;-0,730746677552895;-0,166503985543242;-2,06060977115104;-0,608049398519135;-3,63878924821585;-0,623045386119081
"SLC4A3";-1,75070878853598;0,592232422250493;4,76854765269704;2,73342642350143;3,66752624709456;-2,2721655241197;5,35558233714239;-1,25061660127931;0,896348676248546;3,43308160360937;0,854215823168261;2,2761379751302;2,81931377685721;1,96642072838438;2,99056737186376;5,68840419096402
"ARHGAP6";-1,75070878853598;2,7475106477284;1,62875836922804;1,30458312469756;-0,49346562957774;-2,2721655241197;2,60599666612125;1,3816516142202;4,06627367769086;2,73484840393188;1,03478806881008;5,53242162186847;3,23298960067783;3,98473260666132;5,16534177296746;2,26857845283613
"HOTAIRM1";3,45874457709297;6,02458450683151;2,71028825472464;1,06357502519376;4,2374761769607;1,18726609451759;6,82054855851304;5,93326685775292;4,53193725003967;5,24631309200364;2,50191407923738;6,6693741656782;8,07652369576091;6,52793864230372;6,78011748304205;5,98155660984153
"B4GALNT4";1,41921621290633;2,80522614558469;5,09427731774425;-0,0739284985561711;7,40067844936546;3,75020228890875;4,38609876366546;3,19563962861026;-2,64797183997526;5,16000176882407;0,117250229002055;-1,42430174301089;4,02920849109743;-0,273630359448575;1,21919174691172;3,0419164366673
"LOC100130417";1,41921621290633;-2,8671991963868;5,53564896483656;0,774068407998779;4,13750926890025;-2,2721655241197;5,41992124908019;2,40473522733325;3,51525850889304;4,41828460168129;4,9641335152463;3,39865003409773;3,77789384947723;3,66605017127761;2,19410076594889;3,80498413337908
"ADAMTS7";-1,75070878853598;7,38191425632692;5,86248950695592;2,35903090871994;6,4013521337302;3,4557549304435;5,80432009672116;4,54119746988252;3,93197258597927;5,63471546477902;2,78021524172448;3,15804480950326;6,32836420855335;3,82549068698614;5,39738436433763;7,07556790433044
"CCDC191";4,78845002257205;4,97200459171014;5,03854396958401;-0,810894092722377;5,04051294242461;-2,2721655241197;5,6926458810463;4,22835520375363;5,08221522155988;5,13487957859727;3,35671616369744;4,65111927196819;5,63442514254925;5,28095849222906;5,0371677847259;5,66332998289196
"S100A2";3,00417871362749;10,3060094563792;4,49251246145856;7,17209948197193;7,7348186304468;3,21968757220997;9,99954818128021;10,4117847485952;8,81197200839967;8,0651123579873;7,2129402740442;7,33421116951618;8,5588969835362;6,64851826504916;8,07330780287169;9,27041582321878
"WDR27";3,37857422840899;5,89102401833992;6,49596526336408;2,46212440168404;4,48126761181183;-2,2721655241197;6,29647445537209;6,40043508989962;4,46866092019038;5,96913450384958;4,12723431757468;5,53746249017262;6,51051080441649;5,41045318770729;6,98783240414252;6,19847686786512
"RHBG";1,94973092960511;5,13842535280707;5,48558196754995;2,12770536261348;4,46073068080914;-2,2721655241197;6,59819751486122;4,07850699501226;4,6115099000964;5,04911276212107;2,92460515105966;0,118225491389871;1,98863374786881;3,4191354308071;0,753528174562907;6,62338270397018
"STYK1";4,78845002257205;3,95297976602838;0,109384210134463;-2,39585659344353;1,69416137359803;-2,2721655241197;3,31879283479569;4,54119746988252;5,05169700182321;4,44188750098471;4,1664937480219;4,18270686373753;3,63055213340204;4,94386779491187;4,4219066834717;3,91366194599485
"MPPED1";-1,75070878853598;-2,8671991963868;0,726055570582957;-0,0739284985561711;0,860171325036961;-2,2721655241197;0,582764359883534;-1,98758219544551;3,86334157036023;1,16886900657829;-3,05267477244026;-3,62593560418054;5,52852116656682;2,02825998220224;0,753528174562907;1,89721142521426
"FER1L4";7,31268629275253;11,5587378741562;11,9764312350313;8,01882864236368;11,3214283230064;3,40025981785179;11,2523282026221;11,8447474527855;11,4979691484621;12,4179243477313;10,3077608381308;9,24570016153448;9,88430559805373;10,8361777841999;11,4224553570842;11,4570533142324
"AKR1B10";5,82672003949977;-2,8671991963868;0,109384210134463;4,59282809332863;1,95131921309516;5,40731457538574;-0,257757426109269;3,46087830537078;-5,81789684141758;1,37908671396864;2,50191407923738;-4,36290119834675;-2,90860667770599;2,1257764881165;3,30372525712339;2,14025435586059
"CD36";4,03065092498868;0,302725805055508;9,37257514990655;4,20405624874359;0,243499964588466;-2,2721655241197;-0,12943332913373;4,34034464006329;0,689897798781119;1,11115350872201;2,7286849410844;1,73161640043754;-0,586678582818626;-1,22472075896763;-0,468864246773541;-0,116085397399198
"MCTP2";-1,75070878853598;4,92070336300463;1,75708246620358;3,58142333005638;3,13102523533005;0,897759477322609;5,8575584791798;4,77175121174915;4,24144761940685;5,25633184782863;3,09707234706442;4,72897490740625;5,62043337838909;5,28729537668175;7,00956833379381;5,73543231313512
"DACT2";-1,75070878853598;-2,8671991963868;3,27930921157678;3,21885325067167;-3,66339063102005;-2,2721655241197;-0,474568815182418;-3,57254469616667;-5,81789684141758;-4,5035563353932;-3,05267477244026;2,96801567976787;4,18520699569674;-5,13161135457615;-3,63878924821585;0,486579105055417
"LINC01451";1,05664613352162;0,302725805055508;2,74165242563398;5,19660044382455;1,19459036410752;-2,2721655241197;7,13755252012554;4,2022423634345;4,1522090491946;2,41530690188139;5,4026524478643;2,10198485038266;4,78488027979334;2,1257764881165;2,42729994224192;6,58486800956373
"PRAME";-1,75070878853598;-2,8671991963868;3,36236495130433;-2,39585659344353;2,16949938314469;-2,2721655241197;-5,68402218081137;-3,57254469616667;-5,81789684141758;5,95279807971509;0,854215823168261;-5,9478636990679;-5,23053477259335;-5,13161135457615;-3,63878924821585;-4,87097289956267
"SPAG17";3,29368533082247;6,62264876405249;-0,338074766836758;-2,39585659344353;3,32529405575211;4,41433500306352;3,93985930920209;2,93524994403203;0,410921849078304;3,68131900751508;2,92460515105966;5,1974316358657;5,6890734660099;4,59800938897689;6,42864511254067;3,80498413337908
"LGR5";-1,75070878853598;-1,28223669566565;-3,79750638547406;-0,810894092722377;-3,66339063102005;-2,2721655241197;-4,09905968009021;-1,98758219544551;0,37192771746244;-2,91859383467205;-3,05267477244026;5,96315370872908;0,0548674462688979;3,28201657444802;-0,468864246773541;-1,70104789812035
"LFNG";2,15618180707254;3,11008072711311;6,78086630588675;5,66483933824402;6,35202442136664;-2,2721655241197;6,47931301127059;3,48273773933452;6,11173144160699;4,44772837957377;5,05061303597176;7,16734255408535;4,60709316057805;5,74413799684391;3,63733515705838;6,45489468101275
"THNSL2";4,69223470731275;3,24132526039136;5,03854396958401;2,46212440168404;5,13427089483371;-2,2721655241197;4,45168710529303;5,93326685775292;-1,91100624580906;4,66887117325228;5,36938999373255;5,01286229577116;6,45026426197963;3,52302467395182;5,65353238458619;5,37101025013166
"PLEKHG5";1,70872283010132;5,37597478708615;3,70233950160915;0,774068407998779;5,74812035699202;1,18726609451759;7,67723625965324;6,77728939529058;5,51693508670042;6,73066234284527;5,64429275379403;4,88423514697123;7,5794342745828;5,0194051843161;6,08059957272623;7,06897355289602
"HOXA5";4,65868214760172;4,14402805903645;0,726055570582957;3,53488074411935;3,70293158322576;-2,2721655241197;2,38744018174526;7,05954171666851;3,34952130441416;7,32418331341375;3,42305865852614;4,02224219154428;6,02979674596425;4,74029388308304;6,21139758942992;1,15139491346579
"PM20D1";7,34468823425658;0,833240521754288;4,86427171229793;5,1510378664441;5,23445482498546;4,23562911607899;2,46063606202051;-3,57254469616667;0,0647462079442644;2,09635650679392;4,27824210567436;3,43799870157356;-5,23053477259335;-0,376723852412679;2,66499149996125;3,60880736446643
"C6";-1,75070878853598;-2,8671991963868;2,77234922285689;-2,39585659344353;-3,66339063102005;7,00628393410078;-5,68402218081137;-3,57254469616667;-5,81789684141758;-4,5035563353932;-3,05267477244026;-5,9478636990679;-5,23053477259335;-5,13161135457615;-3,63878924821585;-4,87097289956267
"EYA2";3,53469343032627;-0,545271101499442;0,45042112796953;4,39855927290657;1,69416137359803;1,42827419402139;0,198620868550474;5,78720486415566;4,02602420987146;-4,5035563353932;2,9696930405882;4,39975766950023;2,1531695198807;-2,80968325968879;6,60557458690466;1,92344296678744
"SMIM5";2,33675405271436;3,64059544381189;4,30578142293797;-2,39585659344353;4,8404351069757;-2,2721655241197;5,02419954922699;3,48273773933452;5,15866728199775;3,3729606111718;4,8602145637897;5,04860978966533;3,45245981108833;3,21268455333967;1,21919174691172;5,47664846900547
"ALDH3B2";5,98400083168986;2,62465389994287;6,11687874668139;-2,39585659344353;6,20234263983171;1,63472507148882;4,92792476100861;3,50427090088416;3,49271594024195;5,00621866893373;4,91886878151051;0,495079796780827;-1,53009505445226;5,05450288496549;3,86105663886735;5,87973408666228
"LY6G5B";-1,75070878853598;-2,8671991963868;0,45042112796953;-2,39585659344353;2,60339590967485;-2,2721655241197;1,62886077447299;-3,57254469616667;3,32930808352465;1,60496812138497;-3,05267477244026;2,70677232946007;2,4060898479503;2,38408848370789;-0,468864246773541;2,99321324509161
"HSPB8";-0,165746287814823;4,55065331849909;2,43131230502183;5,0553545183888;4,86408637504034;0,535189397937901;3,25555703350333;-3,57254469616667;6,11468702787171;2,67635275462173;5,29162113547556;1,40086445516318;1,45596575458987;6,48355845926746;3,28007398905874;4,35061422170214
"SLC52A1";0,571219306351383;-0,0598442743292003;8,64724970422097;1,69160624780681;1,29080567936682;-2,2721655241197;3,44268229203182;2,65627399432921;2,50853264570473;3,50206821380067;-0,730746677552895;2,04648973779096;3,55410007296417;0,540813987395348;1,5706641174131;3,99011400643273
"RARRES1";9,61068674462991;4,02761856692114;-0,0970666673329635;4,34561039295761;4,01608946848539;3,79392366633807;0,855136630296664;0,951017259890343;-3,49596874653021;2,06629927293774;4,2602081828441;-0,219943244504702;-0,706972816536337;4,00024560603265;1,00506694155887;0,856947555000533
"PLCXD3";2,15618180707254;-2,8671991963868;5,10033907053146;-2,39585659344353;-3,66339063102005;5,16246270351702;-5,68402218081137;-3,57254469616667;-5,81789684141758;-4,5035563353932;-0,245319850382653;-2,24742398092681;-5,23053477259335;-5,13161135457615;-3,63878924821585;-4,87097289956267
"CAPNS2";-1,75070878853598;5,99388770960859;1,81720345864115;2,88954562541872;6,94301458167773;3,3425443199955;6,49308586089233;5,82191799844365;5,46808326451064;5,27287669705153;5,13220057046803;5,64319107496888;6,55940635579757;5,45803979193864;4,76635221492049;5,14444215282402
"AIFM3";1,05664613352162;3,19888999407097;6,15814352205432;2,12770536261348;3,77123759661667;1,42827419402139;7,22192885433354;0,514918145083669;3,59361414659449;6,26710755752356;1,80530622268731;4,49196718491349;5,89939216091704;5,52749260889751;5,6627069467667;6,35844678866775
"PLCB2";1,41921621290633;3,50784023496012;3,40216595936231;1,30458312469756;0,860171325036961;3,08538648049838;7,52314470057192;3,11395583101655;1,9436543910269;3,63086998482772;3,21411176825464;5,9343972300319;7,75655155673484;6,56492155950215;2,55103531066416;4,83119978580288
"IDO1";1,94973092960511;3,5421917397509;-2,2125438847529;1,06357502519376;-1,34146253613269;2,85711749282526;2,51073467361088;7,97772111070207;1,14788744324451;-4,5035563353932;3,35671616369744;-0,0652206497060601;-2,06060977115104;-0,608049398519135;-1,31686115332849;-0,116085397399198
"PRSS22";2,49721872490761;6,68930685828512;3,27930921157678;-0,810894092722377;4,56061104317805;0,0497625707676589;6,10102153396836;5,70125090304759;6,33723761344018;5,64492024678507;2,15677859318869;2,32359932883647;3,87537373597781;3,5372736296901;4,41105930123471;6,37991763616067
"KRTAP5-10";-1,75070878853598;-2,8671991963868;0,109384210134463;0,774068407998779;1,46589238592491;-2,2721655241197;4,31456824893396;3,34631854110792;2,63743037888698;2,82736054272141;2,30487723217783;3,11553138222061;4,22684610647918;3,09239031962196;2,80415424763288;3,60880736446643
"S100A9";5,71689676154702;2,80522614558469;4,15086084611062;4,70217548951699;6,93186685042898;6,61961817909861;3,46826266149521;5,90521357027722;0,625046654431151;0,853995669224881;7,65899220112409;-1,42430174301089;-1,14307193134301;1,609855631825;-0,179357629578556;2,73635741418694
"TTC14";1,70872283010132;4,60040635369619;4,4456675979989;1,85207092000005;4,24949870520991;-2,2721655241197;4,74956326033913;4,26665909193027;5,55659930427394;4,9206099534249;3,25110597573685;5,91980114931284;5,04907580845913;6,66726541355715;4,57552987258491;5,9515979313875
"SSTR5-AS1";-1,75070878853598;0,592232422250493;2,03538362869069;5,66483933824402;-0,856035708962448;-2,2721655241197;4,63903257953028;-1,25061660127931;1,45822756385666;-2,91859383467205;-0,245319850382653;-5,9478636990679;-1,14307193134301;-3,54664885385499;4,04069085128959;-0,478655476783906
"TNRC6C-AS1";4,03065092498868;5,95616804365943;3,65370472635827;0,411498328614071;2,11796908250461;-2,2721655241197;6,22474570203782;5,76507720582584;5,39094714931704;5,89625562393248;4,59837691873867;2,50746352123666;2,80838421669895;4,09960982613504;4,20041453988109;5,99088944049648
"HOXB8";2,15618180707254;4,98454984502925;3,83911823506959;3,33206386111967;0,243499964588466;1,81529731713064;5,93482212095528;-0,402619694724358;3,48816484801076;2,98025944187105;-0,730746677552895;5,46205754218178;6,15370934964973;5,04954090228942;3,23157547136755;5,8285995537246
"AHSA2";4,43911577034404;7,70550103010049;6,92273787281351;5,07174895663946;7,2900783312088;0,0497625707676589;7,90925221435857;8,74853782184337;7,93625994438236;7,40596177890341;5,67864425858481;7,85656986904761;8,1715446319081;7,85084752555121;8,29305629196782;8,4900113164113
"SULT1C2";-1,75070878853598;-2,8671991963868;-3,79750638547406;-2,39585659344353;-2,0784281302989;-2,2721655241197;2,70399510453377;0,334345899441848;-0,863700531030702;-0,416093494142864;-3,05267477244026;2,3329070710627;0,877989684184819;4,21046331342299;2,51095787128883;2,24796817316084
"SPOCK1";-1,75070878853598;1,22026364486353;-1,47557829058669;3,1587322582341;0,584536882423533;0,535189397937901;2,14252630647955;4,91529533765638;4,45239848505446;2,71561218506896;1,70221272972321;7,35691540467138;3,50078425843171;3,39586565148425;1,85306384811382;2,1177117872095
"CES3";-1,75070878853598;-0,545271101499442;3,30052569748647;1,85207092000005;-3,66339063102005;-2,2721655241197;0,725368755326335;-0,113113077529373;0,204470971610878;6,13397421613211;-3,05267477244026;-1,86040085781756;1,30862403851468;-0,608049398519135;3,45924283474467;2,95557558772825
"RAPGEF3";2,77285316752103;7,10864877161998;7,22694073856659;5,11984324484051;4,31960294367426;-0,687203023398547;8,26461881560684;4,90723556786243;5,41152284681284;7,82034284700409;4,55465554130935;4,15148411133529;5,39060134068129;5,61574247490191;7,69380680957336;7,76315747353066
"MYEOV";1,70872283010132;5,4592302907355;1,2468877338844;3,03040816125856;1,6220115878422;-2,2721655241197;1,73383033407453;-3,57254469616667;-1,73043400016724;3,50206821380067;4,24194597645137;-1,55554627628914;-5,23053477259335;-2,32425643251854;1,49049376872911;4,18701882319651
"STK33";-1,75070878853598;-2,8671991963868;-3,79750638547406;-2,39585659344353;-0,49346562957774;3,01323669474255;3,12654945392978;-3,57254469616667;-4,23293434069642;-2,91859383467205;-3,05267477244026;-0,521598944365804;1,98863374786881;2,79320114902963;2,29194808934703;2,3286994452737
"PADI1";1,70872283010132;1,38072831705678;2,46928015522085;1,69160624780681;4,74175083211629;-2,2721655241197;3,0472968502137;5,43027031944038;1,45822756385666;4,32616639969286;2,92460515105966;0,0745041139605532;-0,475647270429882;3,43444268359494;8,01271097243689;3,35302877463544
"PLEKHH2";-0,165746287814823;3,97829085455757;1,48789583338819;-2,39585659344353;0,243499964588466;-2,2721655241197;3,59906617221263;1,5567383207783;0,0647462079442644;0,450639974993672;1,70221272972321;4,54499092110685;2,6703320353874;2,97167645383587;4,2620775597649;4,81377572085896
"CAPN9";-0,165746287814823;1,22026364486353;5,11837299336172;2,12770536261348;0,584536882423533;-2,2721655241197;2,60599666612125;3,29782002341673;5,30557795682656;5,67261681371429;4,27824210567436;4,79276034542151;1,45596575458987;5,77151732223617;2,14257046530881;2,95557558772825
"PRODH";0,571219306351383;-1,28223669566565;5,21651408484088;2,55833971694334;0,0370490871210399;-2,2721655241197;4,29182578719542;2,31009835319517;-2,64797183997526;-0,596665739784685;1,03478806881008;3,59710073372134;1,03625176810155;3,59970767644892;-0,179357629578556;5,12196543660315
"BNIPL";4,65868214760172;1,99078179874077;1,62875836922804;0,774068407998779;5,68312310214558;1,18726609451759;4,27742751358683;2,80249473518025;7,03092167889966;6,80193545671748;4,66842441626693;2,81700789166819;1,10931523029127;6,33140205887355;7,51286158175757;4,44417666269363
"FAT2";-1,75070878853598;3,01544385297504;0,594811037304705;3,43703342072121;0,980465558754672;-0,687203023398547;5,31527320621204;4,25400379112424;1,07692092189037;3,46798721855757;4,04535731052027;4,04507463709791;4,93813734553888;3,56535617165814;5,3413503294233;5,83206548942375
"CHMP1B2P";-1,75070878853598;1,38072831705678;-3,79750638547406;-2,39585659344353;1,76287412368205;-2,2721655241197;2,02333695126952;0,127895021974422;1,9436543910269;-4,5035563353932;0,117250229002055;3,90544585633577;2,85161426876052;3,5791950791232;2,08913120634735;1,63682174063603
"SIX3";3,29368533082247;1,52511822639196;-0,627581384031743;5,56414533862455;0,424072210230287;-2,2721655241197;-5,68402218081137;-3,57254469616667;2,43476859103267;-4,5035563353932;-0,245319850382653;-1,42430174301089;-3,64557227187219;-2,32425643251854;4,5559676062064;-4,87097289956267
"ROBO3";3,2034875218509;3,9272166699633;1,06047460965352;-2,39585659344353;4,88735615436319;3,4557549304435;4,588607604165;1,78500730845141;0,840314641334218;7,28964052366774;2,78021524172448;1,5197418510151;7,08319857767047;2,92908457711141;5,53363826042963;2,91692965982877
"SCUBE2";7,54620741834331;0,302725805055508;3,63712184216267;6,32865725967642;3,49648070575834;2,48272197804377;7,60239118855898;0,334345899441848;5,97530001764337;4,97824309627255;8,34873810627392;6,35105804190185;4,02449379722538;6,22429028375227;4,56578189603335;7,06750403910369
"OSR1";3,2034875218509;3,28254792311788;3,47861801980018;3,03040816125856;0,728926791758708;2,48272197804377;4,57924701956129;0,514918145083669;6,17397925758584;7,40596177890341;4,20471307025239;6,84553639941592;7,40903204608848;6,42249779799786;5,58762294457293;4,69317659042307
"PLAT";2,49721872490761;10,0376235579074;5,54456828252508;6,87793900577073;3,23142713228789;7,1520007646984;7,69413717897073;3,68484314652598;4,64050977181896;2,57325926165763;7,59568280956941;5,01575491837607;3,84895001123347;3,18580125918872;7,33777487519948;9,24642670214244
"TMEM44";3,86400105557923;6,98298764125897;6,619291142132;0,774068407998779;5,21619261859273;-0,687203023398547;6,01251073326693;6,14341729408847;5,29649621344973;7,39693314944145;4,836068476458;5,32534911078643;6,88873061058244;5,84352010234519;6,81961736502068;5,27495924625785
"HSD17B7P2";-0,165746287814823;3,95297976602838;3,34204496692474;-0,810894092722377;3,41342496603078;-2,2721655241197;4,07586600241047;2,99731091216428;3,51077808591037;2,15465514735859;2,30487723217783;-1,42430174301089;5,09477068249633;4,53194674964113;4,04069085128959;4,14304757075227
"KLHL29";-1,75070878853598;5,25692211544238;1,69434671085562;3,94399340944109;4,13750926890025;3,61047752524214;4,9697185978952;3,70357970910757;4,49611986248378;6,445540820336;4,7990742689758;5,61007858771955;5,53184726611704;7,27910497902812;6,767415757203;5,34940542813256
