"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"LINC00967";-2,29068636068713;-2,29068636068713;5,85562899490962;0,561457530024614;8,11099359579733;7,27326863970713;-2,29068636068713;0,937725910196102;-0,866691210633247;-1,39371263526315;1,93333899962835;-2,29068636068713;-2,29068636068713;-0,16945540084271;0,274424447543674;-1,01108779543564
"RHEX";2,17334034115818;4,24538780786721;-2,29068636068713;-1,46076315014595;-1,52605126288129;-2,29068636068713;7,59075987480611;0,937725910196102;3,15433913483043;4,14149499750839;0,437873862160644;5,03681861542061;5,90023447474499;6,6514475541427;2,00858887776599;7,78341813449183
"MAPK8IP1P2";-2,29068636068713;-2,29068636068713;4,30480944639377;2,16841406350434;-2,29068636068713;-2,29068636068713;5,61139313330308;-2,29068636068713;-1,50710083935589;5,33868908189116;-2,29068636068713;3,66150873701966;-1,86992889619884;4,50026531861716;5,32220410361921;-2,29068636068713
"SULT1E1";6,55253274901633;-2,29068636068713;6,65886192224825;-2,29068636068713;3,82817463466238;4,77716066689127;-0,582022013386155;-2,29068636068713;0,614786581028238;2,47991805279714;-2,29068636068713;1,60879992700126;-2,29068636068713;6,47527266589855;-0,308540546437019;-1,01108779543564
"CYP4F8";9,02289090861434;5,23759376559752;5,1103020396827;4,19547040362804;9,12160244239533;1,58784222895196;5,33950402951522;0,573107320574171;6,39230050401675;6,65308486343956;2,76067045914748;0,560457022026317;-1,05525290003102;11,5649061033216;3,66312028907222;6,69212160822143
"SNTG1";6,00988081370932;-2,29068636068713;8,1203843186887;-0,553963635013447;4,27396603319913;-2,29068636068713;2,72080935396874;-1,52710769584612;-1,00214617456868;-0,632868343958053;-2,29068636068713;4,97755473193409;3,67811164295997;5,54753555656585;0,858053738958987;-0,343795218608416
"MROH2A";-0,828189727636344;2,97816363573075;1,2495541327774;-2,29068636068713;0,429925229074568;-2,29068636068713;2,76521466588969;7,32368411497427;2,75293081809795;3,51013301956684;1,00854414072253;7,79744250398571;7,34059262829899;7,71431409302205;5,93820291079567;3,09914906543359
"CRTAC1";0,999036433114978;3,63554990214571;4,49061594154615;1,37195907973438;6,37849731660335;2,72422937437841;8,13902253985645;1,04131343566511;10,0159380998796;8,64645199190868;6,55757031135794;11,9654554149689;8,15795749375788;9,85268367261186;5,40667179816026;4,4002825977791
"CASQ1";5,00641814667921;5,47739903557641;4,07297451425825;1,53906606924436;-0,659898510037392;1,58784222895196;6,69556976052299;-2,29068636068713;6,8176080860882;6,8063100061914;1,73397313077439;5,67869049187253;-1,86992889619884;8,57022453142076;4,62816866476633;7,11186678330056
"ANXA10";-0,117016113910573;6,39344612263161;6,00468326042261;2,44594527876007;0,828394619422502;-2,29068636068713;7,77339592685368;4,97418366628464;-0,332543391784318;0,230830912137969;3,68446972366963;7,76781201628787;6,80972278556711;6,76821053480512;6,21690508517222;7,20515997075857
"MST1R";2,57194244970937;8,31041368632477;1,37573976120931;3,43991501197661;3,01096393121328;-2,29068636068713;8,97339573135932;8,37760547643202;8,21789359974071;8,62729376960982;5,52510390692529;8,02753375434318;4,95429997300502;7,46035253054643;8,79137803912688;8,58390491846531
"NPIPB15";-2,29068636068713;2,33258395125399;5,01169995615726;2,16841406350434;-2,29068636068713;-2,29068636068713;6,90231056391518;5,37700723641405;6,55723120835966;6,71730746113639;5,5199467002075;5,40704949713658;1,97879798002763;1,47112413450527;7,26291892822116;2,06771647426374
