"";"x"
"ZNF432";-1,32665056060017
"PPP1R9A";-1,35120537593432
"BTNL9";-1,0616466973731
"HSF4";-1,58549999512665
"PRSS50";-1,15818115678514
"DNASE1L2";-1,66659977648256
"GTF2IP20";-1,85281691472747
"SLC25A27";-1,23602859505209
"FXYD4";-0,595851584377051
"PDE4C";-1,31977733118888
"CDH26";-1,52440011105747
"GRIK3";-0,554028319668602
"HPN";0,590859384849423
"DSC3";-0,567447267605856
"ATP8A1";-1,7140820233309
"CXCL9";1,00796979193354
"INTU";-1,72420142530597
"MAL";-0,157943954058223
"HOXB6";-1,57723756418082
"GPR173";-1,35224911975068
"CA12";-1,38698141886127
"PWRN1";-1,50670022027042
"DPEP2";-1,28392271153792
"NLRP1";-1,67385557594776
"GSTA2";1,11771992414926
"SYT7";-0,17457859399304
"MAP3K7CL";-1,38370085869356
"LINC01341";-1,60118837878273
"SLC30A2";0,325907676298862
"LRFN4";-1,39839889299964
"KIAA1456";-1,53817022094686
"UBD";0,412840884690164
"MYBPC1";0,0448365925249557
"PI4KAP1";-0,992766647711434
"KLHL3";-1,64431349898063
"BRINP2";-0,957145546538267
"WDR72";-0,519161765386043
"STAG3L5P-PVRIG2P-PILRB";-1,69630234995905
"KRT12";-0,10493577520169
"CNTN3";-1,24897405221957
"ADAMTSL5";-1,50409818422094
"LOC150776";-1,70512938276631
"FAM3D";-0,988172463557924
"LRP5L";-1,80382860500863
"CEP126";-1,44083270105033
"RGL4";-1,45425932233427
"ABCA5";-1,79645984164862
"POSTN";0,225084697127686
"PLA2G4F";-1,69486160217422
"GOLGA7B";-1,30082739077775
"ABCA6";-0,844363085934624
"TNNT2";-1,23345714595278
"PDZD3";-0,361828951002845
"LONRF2";-0,769921739511581
"TFAP2A";-1,22977566734072
"TMEM74B";-1,50828145700861
"IGLL5";1,01015635156235
"ISL2";-1,06030923371208
"MUC4";-0,424666692593237
"CACNA1I";-0,594107251650947
"CAPN12";-1,500109666427
"SLC22A20P";-1,25435603704122
"ATP2C2-AS1";-1,51555442352777
"MMP28";-0,322060023785595
"DUOX2";-1,29682578610029
"TFF3";0,00570951943563864
"INA";-0,868357141297801
"CSAD";-1,60587104358269
"LMTK3";-1,57028774173212
"ZNF175";-1,29832987224733
"NINL";-1,24470307725858
"EVC2";-1,25850355458864
"RNF207";-1,72506323326882
"HOXB-AS3";-1,53824901407989
"ALDH1L1";-1,41666700630392
"EPS8L3";-0,361610909669451
"LINC01668";-0,575725555926743
"DAPK2";-0,610232314439131
"DNALI1";-0,290597883942985
"NRG2";-1,06562638678889
"REN";-0,500172019428394
"THBS2";-0,0735468115320079
"RMRP";-0,796971740201941
"TRHDE-AS1";0,00468924875270209
"PAQR6";-1,54926444955353
"S100A4";-0,100486606403016
"MTUS2";-0,900810688148472
"ABCA9";-0,753129840437331
"PLEKHG4";-1,54769963222544
"MIRLET7BHG";-1,55533028900726
"GSDME";-1,48579188380069
"C5orf38";0,0289332883988626
"GSTM3_mRNA";0,385127462637605
"TTR";0,30916618894762
"PKD1";-1,61032512602236
"CELSR1";-1,65179322714448
"ZNF608";-1,4874218998081
"TNFRSF14-AS1";-1,55224430023204
"CACNB1";-1,66194500675628
"SLC4A3";-1,18070680994554
"ADGRG6";-1,05188734776323
"B4GALNT4";-0,249111514975672
"CD36";0,264239412797586
"LOC100130417";-1,10083984932622
"ARHGAP6";-1,52013346257462
"AKR1B10";0,949597867742421
"ADAMTS7";-1,20433143979202
"GOLGA8A";-1,66626530385602
"CCDC191";-1,61074008915684
"PRAME";-0,00690013058635244
"RHBG";-1,12119902970578
"STYK1";-1,37569536246366
"PM20D1";0,877631831015161
"C6";0,95280314187912
"HOTAIRM1";-1,67899318648673
"DACT2";-0,256549206530034
"WDR27";-1,68772815010448
"MPPED1";-1,05692484545295
"S100A2_mRNA";-1,43948050511645
"LINC01451";-0,989181847112306
"EYA2";0,0169803403598293
"FER1L4";-1,59510173137775
"THNSL2";-1,00380392380935
"LGR5";-0,797036602764252
"LFNG";-1,24034028204632
"SPAG17";-0,923717130358335
"HOXA5";-1,03076346302344
"MCTP2";-1,58896152016817
"SMIM5";-1,38388752861889
"RARRES1";0,877844468955471
"ALDH3B2";-0,490651331011468
"PLCXD3";1,08018043535569
"PLEKHG5";-1,70225588496604
"LY6G5B";-1,31352968629177
"S100A9";1,04623937500981
"SLC52A1";-0,914742595726743
"HSPB8";-0,613033570186185
"IDO1";0,189741650948614
"CAPNS2";-1,30995496301914
"SSTR5-AS1";-0,201122935523651
"AIFM3";-1,38340367055731
"PRSS22";-1,46991659043516
"PLCB2";-1,22742180166331
"KRTAP5-10";-1,43782903680709
"TNRC6C-AS1";-1,41527296280471
"TTC14";-1,72324612213137
"MYEOV";-0,179963748593528
"CES3";-0,870483530493047
"SULT1C2";-1,35750870025448
"HOXB8";-1,08347169684948
"SPOCK1";-1,01305293678439
"STK33";-0,621639434848709
"SIX3";0,416096254547588
"AHSA2";-1,72657109369944
"PADI1";-0,927069939722384
"RAPGEF3";-1,4598755690074
"PLEKHH2";-1,49532092096319
"PRODH";-0,734025357246267
"CAPN9";-1,16613789217467
"MMP9";0,552683636369724
"CHMP1B2P";-1,33508766105613
"BNIPL";-0,910607725081277
"FAT2";-1,40080919983148
"ROBO3";-0,876557271837603
"PLAT";-0,251494282805882
"SCUBE2";-0,348116403421691
"HSD17B7P2";-1,46055340255855
"OSR1";-1,1456566817875
"MROH7";-1,27573309041128
"TMEM44";-1,62103786145453
"MUM1L1";0,0860196753720673
"MMP3";0,807921697791083
"MROH3P";-1,27926020438952
"FREM1";-0,908062207089019
"KLHL29";-1,28071861257485
"RNF165";-0,45995989408879
"LINC01629";-1,48416037040363
"ZNF577";-1,34120644498726
"MIR429";-1,27164825286377
"FEZF1-AS1";-0,0749723346982304
"PDLIM4";-1,04334895363746
"CYP2W1";-1,16952536074878
"ALOX12P2";-1,55900789665859
"KRT16P2";-0,574922484290695
"NPM2";-0,910405201155546
"HS3ST5";-0,889417935067444
"MYO15B";-1,55115639833678
"TSPEAR-AS1";-0,292944306280547
"BMP7";-1,13926771710438
"BCAM";-1,5855850276479
"NTF4";-1,6060342338991
"PAQR8";-0,213560647118809
"UPK3A";-0,0717195241568717
"LDOC1";-1,60388534079631
"TCIM";-0,23210886743518
"HERC2P2";-1,62738337851842
"OR13A1";-1,57342766899072
"ZDHHC11B";-0,709972848546154
"ZMAT1";-1,27887951843637
"KRTAP5-8";-1,48057874077416
"FUT9";-0,62399869766556
"GKN1";-0,575579709955167
"KLHL17";-1,40892374270123
"RRN3P1";-1,52947511349713
"COL7A1";-1,41819606585664
"ZFP57";0,349106159806353
"CRCT1";-0,481503902455669
"MIR22HG";-1,68434822024972
"PLEKHN1";-1,58994780021996
"PDE10A";-1,38182618684993
"GALNT5";-0,712998850167199
"LOC100128770";-1,61426806315206
"TBX6";-1,38674228998052
"FLRT3";-0,306405281723913
"NSUN7";-1,31942673417491
"CECR2";-0,292770688504374
"DAB1";0,328926504293033
"AGAP6";-1,70736348929727
"PLEKHG4B";-0,773243625165906
"NOTCH1";-1,52747359239588
"USP35";-1,67625018621418
"SNPH";-1,64437643471577
"JCHAIN";0,906530539575482
"AGPAT4";-1,57129648686929
"PROM2";-1,50448307962137
"EPHX3";-1,04196593846367
"CPAMD8";-1,198736910817
"TDRP";-1,22521293116665
"CA9";-0,739877937708526
"MAPK8IP3";-1,67906739441379
"CRYZ";-0,494293338968625
"GJB6";-0,893862591020356
"SLPI";-0,235332398704527
"ZFY";-0,701994762462746
"ZNF439";-1,50386369712242
"NPIPA5";-1,40125939172309
"SNORA73B";-0,231827945870046
