"";"X";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"71";"ADH1B";1,0763599846776;1,0763599846776;13,0014554712446;1,0763599846776;1,0763599846776;1,0763599846776;8,02120312482228;1,0763599846776;1,0763599846776;9,50175356835093;1,0763599846776;8,10493622736872;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776
"72";"BAZ1A";1,0763599846776;9,5422716129776;6,72789430550924;4,79204890561896;9,24710520053529;1,0763599846776;10,4967314047398;9,83123099193602;7,53672649879016;9,00491185182011;1,0763599846776;1,0763599846776;1,0763599846776;8,77178782130949;1,0763599846776;1,0763599846776
"73";"CD63";1,0763599846776;8,88333878787002;1,0763599846776;9,17438682873259;10,6123395890676;9,10127723214186;8,51342509005837;8,67570330889447;9,03322885743308;1,0763599846776;7,94549677021041;1,0763599846776;1,0763599846776;8,78085354458275;1,0763599846776;8,88700825148854
"74";"GNAS";1,0763599846776;1,0763599846776;1,0763599846776;9,48747199547688;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;9,84449482733149;1,0763599846776;8,16098596110331;1,0763599846776;1,0763599846776;7,49952988125026;1,0763599846776;11,0828751213506
"75";"COL1A1";8,54485633920612;8,78671404461697;9,56791052922493;7,72808758920377;8,06161029053056;1,0763599846776;11,4566154535799;1,0763599846776;1,0763599846776;11,1480129588853;7,46947291997927;9,62094199415766;9,23837902424629;1,0763599846776;1,0763599846776;7,00025317381798
"76";"SH3BGRL";7,80431404133582;9,04098469618345;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;9,02092755338968;8,71658410122946;1,0763599846776;1,0763599846776;1,0763599846776;8,83106398998829;9,15484926216454;1,0763599846776;1,0763599846776;8,69613432349291
"77";"GNAI1";1,0763599846776;1,0763599846776;10,1522754267853;9,21948212348983;1,0763599846776;1,0763599846776;1,0763599846776;9,87448786113053;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;10,0839763648681;1,0763599846776;1,0763599846776;1,0763599846776
"78";"RPL35";1,0763599846776;10,0012579684017;9,92199921526918;1,0763599846776;1,0763599846776;9,65243740101093;10,17730971052;10,0678130345649;9,9298945072177;1,0763599846776;8,48366811187221;10,0716924603609;10,0434523703065;9,40669752188907;10,3686065462794;9,68559638800893
"79";"PTGR1";9,41589931643024;1,0763599846776;8,36892649714468;7,14167037418675;1,0763599846776;1,0763599846776;8,63287117801005;1,0763599846776;1,0763599846776;1,0763599846776;7,61052408290293;1,0763599846776;9,32103307681651;9,2379771501101;7,66844576561048;10,204613760374
"80";"TAGLN";9,69884432458688;8,5245538259452;8,74980024905825;9,49986689356443;9,89832645042348;1,0763599846776;11,4555837729352;8,48970191938565;1,0763599846776;11,5342242768744;7,25145652939688;11,1703381532627;9,01061984140093;1,0763599846776;1,0763599846776;7,2439832200965
"81";"UGT1A10";1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;7,91535271949865;1,0763599846776;8,5768689652338;8,66501616695829;9,33602137773202;8,82523395311329;1,0763599846776;1,0763599846776;9,88761165009378;1,0763599846776;1,0763599846776
"82";"C10orf67";1,0763599846776;8,15382316181895;1,0763599846776;8,60090396260568;1,0763599846776;9,2795884788894;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;8,91558738409453;8,25687238768159;8,54713577000054;1,0763599846776;9,02509202945021
"83";"TPSAB1";1,0763599846776;1,0763599846776;7,86284982813959;1,0763599846776;6,52215571334821;1,0763599846776;8,87473242270426;1,0763599846776;1,0763599846776;11,6572757269298;1,0763599846776;9,91004079668957;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776
"84";"UPK3BL1";1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;9,22627459799999;8,05050398322079;10,0537667441856;8,24275683697311;1,0763599846776;8,67516267891685;8,7435015650581;1,0763599846776
"85";"COL14A1";8,09073400775361;6,7686203150749;8,44338353762961;5,56541935608313;8,22845225573366;1,0763599846776;9,55928397976564;7,96289022736674;1,0763599846776;10,9566520613842;1,0763599846776;9,45239829748485;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776
"86";"RAB10";10,9663563015489;10,5995794878111;1,0763599846776;1,0763599846776;10,8576595955733;10,5784367193121;10,7409622091166;10,5581580089534;10,9088665360171;10,7495769771928;10,7165356052759;1,0763599846776;10,5468549804287;10,6959316990851;10,5729275496633;10,7006122064714
"87";"HMGB3";9,31453314065463;8,67129945233442;8,66616315131454;8,7117291403101;8,87341419136963;8,34616494412619;1,0763599846776;1,0763599846776;7,6434614667064;1,0763599846776;9,34990452778681;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;8,19356200353666
"88";"CYC1";8,52995653503623;1,0763599846776;9,23032200366633;9,29997236453516;1,0763599846776;1,0763599846776;7,58858714226571;9,12625194744378;8,46123734985694;1,0763599846776;8,26648887694166;1,0763599846776;8,46133805681761;1,0763599846776;8,42427045233281;1,0763599846776
"89";"TPM1";10,2134756894354;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;10,4364134725662;1,0763599846776;1,0763599846776;11,5384504020556;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776
"90";"CBX3";9,80250728988019;8,53188710516923;9,94746685229264;9,01453872970407;1,0763599846776;7,25714609610178;5,89266042933717;8,42144743517613;8,36749649092368;1,0763599846776;1,0763599846776;1,0763599846776;8,50007951989913;1,0763599846776;1,0763599846776;1,0763599846776
"91";"FAM162A";8,59319126094426;1,0763599846776;9,83358762219186;9,28045231671601;8,60649292346754;1,0763599846776;8,57753113701553;1,0763599846776;10,1743061324504;8,83450853305516;9,92476402670659;1,0763599846776;8,54059176132735;8,59583335054964;8,92789663448218;1,0763599846776
"92";"UBE2D3";1,0763599846776;8,74730110867137;1,0763599846776;8,22667853535955;8,63186758713135;8,72361279577613;1,0763599846776;1,0763599846776;8,70029822120064;9,05977772539056;9,1098017209678;8,73202310822464;9,11184305396528;1,0763599846776;8,6268090065308;1,0763599846776
"93";"TAF15";8,22987719074698;8,9681499704054;8,59004664199522;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;8,21853557183084;8,42285506682013;1,0763599846776;9,02299158525195;1,0763599846776;8,14482828849192;8,64601233714854
"94";"EIF4A3";8,94787104792972;9,14497816108927;9,19128534160736;9,30046656212448;9,05400056215119;9,64092253436897;8,69207779173713;9,17884549481222;8,87548294124729;1,0763599846776;9,43988066239062;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;9,11527366089765
"95";"MSN";10,6295204251099;8,94515807959915;10,4284921464254;8,87495200864479;9,0079665781538;9,44944195888501;10,2292849424433;9,33526745710967;1,0763599846776;9,65593088219217;9,18194416832175;1,0763599846776;1,0763599846776;1,0763599846776;10,310744710104;9,35591200496587
"96";"PCMT1";8,97624377154735;1,0763599846776;9,04910812697393;1,0763599846776;1,0763599846776;1,0763599846776;9,74585964448652;1,0763599846776;1,0763599846776;1,0763599846776;7,20585082888188;1,0763599846776;1,0763599846776;1,0763599846776;9,9658897689975;6,9352917421659
"97";"MTCH2";8,60217293780772;1,0763599846776;9,31765420264828;7,05642769242733;1,0763599846776;8,11483685854456;1,0763599846776;1,0763599846776;9,29894692668464;1,0763599846776;8,54202144449322;1,0763599846776;1,0763599846776;1,0763599846776;8,67680560583967;1,0763599846776
"98";"NANS";9,0012058127633;1,0763599846776;9,2254158634236;1,0763599846776;1,0763599846776;8,4808844653986;1,0763599846776;7,96211184357178;8,05306721810028;1,0763599846776;8,45177997676357;1,0763599846776;8,17430420606953;1,0763599846776;8,23629891122006;1,0763599846776
"99";"PYGL";7,91600132500535;1,0763599846776;1,0763599846776;7,2522012097188;1,0763599846776;1,0763599846776;8,34533425467085;1,0763599846776;7,29640286815145;1,0763599846776;1,0763599846776;10,1919620873749;8,67843888691044;9,36226687257052;7,52550540536673;1,0763599846776
"100";"BHMT";1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;6,92899010658817;7,40852871153243;1,0763599846776;1,0763599846776;8,93368189387744;1,0763599846776;9,04761685475398;1,0763599846776;9,02831881997593;1,0763599846776;9,77617641859842;7,60206615671994
"101";"UPK1B";1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;10,2150039155775;1,0763599846776;9,97224530075898;1,0763599846776;1,0763599846776;8,32083797028028;9,71978194603836;1,0763599846776
"102";"UPK2";1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;1,0763599846776;9,42261835263514;1,0763599846776;10,1570614479183;1,0763599846776;1,0763599846776;8,184265319886;8,94605627089074;8,26142763567463
